FIPS,state,stateAbr,county,metro,totEmp,ccShare,totEmpTh
13275,Georgia,GA,Thomas County,0,16485,0.18198,16.485
13277,Georgia,GA,Tift County,0,16935,0.18719,16.935
13279,Georgia,GA,Toombs County,0,10945,0.18319000000000002,10.945
13281,Georgia,GA,Towns County,0,4045,0.15822,4.045
13283,Georgia,GA,Treutlen County,0,2305,0.14967,2.305
13285,Georgia,GA,Troup County,0,28110,0.18018,28.11
13287,Georgia,GA,Turner County,0,3345,0.15097,3.345
13289,Georgia,GA,Twiggs County,1,2905,0.14974,2.905
13291,Georgia,GA,Union County,0,8055,0.2067,8.055
13293,Georgia,GA,Upson County,0,10545,0.12755,10.545
13295,Georgia,GA,Walker County,1,28255,0.16882,28.255
13297,Georgia,GA,Walton County,1,38075,0.23440999999999998,38.075
13299,Georgia,GA,Ware County,0,13565,0.15886,13.565
13301,Georgia,GA,Warren County,0,2130,0.08451,2.13
13303,Georgia,GA,Washington County,0,7205,0.13532,7.205
13305,Georgia,GA,Wayne County,0,11660,0.16380999999999998,11.66
13307,Georgia,GA,Webster County,0,1265,0.20158,1.265
13309,Georgia,GA,Wheeler County,0,1640,0.10670999999999999,1.64
13311,Georgia,GA,White County,0,12075,0.20951999999999998,12.075
13313,Georgia,GA,Whitfield County,1,44410,0.16145,44.41
13315,Georgia,GA,Wilcox County,0,2485,0.11066,2.485
13317,Georgia,GA,Wilkes County,0,3675,0.15782000000000002,3.675
13319,Georgia,GA,Wilkinson County,0,3460,0.16763,3.46
13321,Georgia,GA,Worth County,1,8480,0.16215,8.48
15001,Hawaii,HI,Hawaii County,0,83640,0.21114000000000002,83.64
15003,Hawaii,HI,Honolulu County,1,441580,0.24611999999999998,441.58
15005,Hawaii,HI,Kalawao County,0,45,0.22221999999999997,0.045
15007,Hawaii,HI,Kauai County,0,32370,0.22505,32.37
15009,Hawaii,HI,Maui County,0,78320,0.21533000000000002,78.32
16001,Idaho,ID,Ada County,1,188250,0.30876,188.25
16003,Idaho,ID,Adams County,0,1760,0.14489000000000002,1.76
16005,Idaho,ID,Bannock County,1,37915,0.223,37.915
16007,Idaho,ID,Bear Lake County,0,2420,0.16735999999999998,2.42
16009,Idaho,ID,Benewah County,0,3815,0.14155,3.815
16011,Idaho,ID,Bingham County,0,19035,0.17363,19.035
16013,Idaho,ID,Blaine County,0,11775,0.27431,11.775
16015,Idaho,ID,Boise County,1,2945,0.29372,2.945
16017,Idaho,ID,Bonner County,0,18015,0.22175999999999998,18.015
16019,Idaho,ID,Bonneville County,1,47105,0.24944000000000002,47.105
16021,Idaho,ID,Boundary County,0,4025,0.17764000000000002,4.025
16023,Idaho,ID,Butte County,0,1195,0.11297,1.195
16025,Idaho,ID,Camas County,0,615,0.14634,0.615
16027,Idaho,ID,Canyon County,1,76455,0.196,76.455
16029,Idaho,ID,Caribou County,0,3015,0.17247,3.015
16031,Idaho,ID,Cassia County,0,9070,0.129,9.07
16033,Idaho,ID,Clark County,0,435,0.11494000000000001,0.435
16035,Idaho,ID,Clearwater County,0,3295,0.1305,3.295
16037,Idaho,ID,Custer County,0,2160,0.16667,2.16
16039,Idaho,ID,Elmore County,0,10200,0.16863,10.2
16041,Idaho,ID,Franklin County,1,5180,0.15734,5.18
16043,Idaho,ID,Fremont County,0,5735,0.1456,5.735
16045,Idaho,ID,Gem County,1,6960,0.2306,6.96
16047,Idaho,ID,Gooding County,0,6400,0.08984,6.4
16049,Idaho,ID,Idaho County,0,6220,0.13264,6.22
16051,Idaho,ID,Jefferson County,1,10905,0.19991,10.905
16053,Idaho,ID,Jerome County,0,9755,0.11584000000000001,9.755
16055,Idaho,ID,Kootenai County,1,63340,0.2369,63.34
16057,Idaho,ID,Latah County,0,18155,0.29275999999999996,18.155
16059,Idaho,ID,Lemhi County,0,3655,0.17920999999999998,3.655
16061,Idaho,ID,Lewis County,0,1460,0.15753,1.46
16063,Idaho,ID,Lincoln County,0,2285,0.1291,2.285
16065,Idaho,ID,Madison County,0,16665,0.23671999999999999,16.665
16067,Idaho,ID,Minidoka County,0,8655,0.10167999999999999,8.655
16069,Idaho,ID,Nez Perce County,1,18680,0.18362,18.68
16071,Idaho,ID,Oneida County,0,1725,0.2029,1.725
16073,Idaho,ID,Owyhee County,1,4410,0.12925,4.41
16075,Idaho,ID,Payette County,0,9345,0.19155,9.345
16077,Idaho,ID,Power County,1,3415,0.14056,3.415
16079,Idaho,ID,Shoshone County,0,4965,0.17019,4.965
16081,Idaho,ID,Teton County,0,5230,0.24186999999999997,5.23
16083,Idaho,ID,Twin Falls County,0,34315,0.18432,34.315
16085,Idaho,ID,Valley County,0,4825,0.22901999999999997,4.825
16087,Idaho,ID,Washington County,0,4125,0.17212,4.125
17001,Illinois,IL,Adams County,0,33050,0.20303,33.05
17003,Illinois,IL,Alexander County,0,2845,0.11599000000000001,2.845
17005,Illinois,IL,Bond County,1,8120,0.16255999999999998,8.12
17007,Illinois,IL,Boone County,1,23755,0.19049000000000002,23.755
17009,Illinois,IL,Brown County,0,2580,0.10853,2.58
17011,Illinois,IL,Bureau County,0,16785,0.15996,16.785
17013,Illinois,IL,Calhoun County,1,2250,0.17556,2.25
17015,Illinois,IL,Carroll County,0,7310,0.17579,7.31
17017,Illinois,IL,Cass County,0,6305,0.11815999999999999,6.305
17019,Illinois,IL,Champaign County,1,99205,0.32443,99.205
17021,Illinois,IL,Christian County,0,15350,0.16025999999999999,15.35
17023,Illinois,IL,Clark County,0,8020,0.17394,8.02
17025,Illinois,IL,Clay County,0,5890,0.12733,5.89
17027,Illinois,IL,Clinton County,1,18530,0.2048,18.53
17029,Illinois,IL,Coles County,0,24470,0.18717,24.47
17031,Illinois,IL,Cook County,1,2429270,0.27362,2429.27
17033,Illinois,IL,Crawford County,0,8850,0.13446,8.85
17035,Illinois,IL,Cumberland County,0,5215,0.14957,5.215
17037,Illinois,IL,DeKalb County,1,52985,0.23299,52.985
17039,Illinois,IL,De Witt County,0,7995,0.1651,7.995
17041,Illinois,IL,Douglas County,0,9525,0.1769,9.525
17043,Illinois,IL,DuPage County,1,470590,0.34867,470.59
17045,Illinois,IL,Edgar County,0,8540,0.15749000000000002,8.54
17047,Illinois,IL,Edwards County,0,3070,0.16124000000000002,3.07
17049,Illinois,IL,Effingham County,0,17370,0.20495,17.37
17051,Illinois,IL,Fayette County,0,9825,0.15827,9.825
17053,Illinois,IL,Ford County,1,6790,0.17231,6.79
17055,Illinois,IL,Franklin County,0,15695,0.16088,15.695
17057,Illinois,IL,Fulton County,0,15330,0.16504000000000002,15.33
17059,Illinois,IL,Gallatin County,0,2370,0.13291,2.37
17061,Illinois,IL,Greene County,0,6275,0.12112,6.275
17063,Illinois,IL,Grundy County,1,23505,0.20379,23.505
17065,Illinois,IL,Hamilton County,0,3545,0.1622,3.545
17067,Illinois,IL,Hancock County,0,9255,0.18152000000000001,9.255
17069,Illinois,IL,Hardin County,0,1495,0.05351,1.495
17071,Illinois,IL,Henderson County,0,3520,0.15341,3.52
17073,Illinois,IL,Henry County,1,24135,0.185,24.135
17075,Illinois,IL,Iroquois County,0,14210,0.14286,14.21
17077,Illinois,IL,Jackson County,0,26525,0.23845,26.525
17079,Illinois,IL,Jasper County,0,4765,0.11123,4.765
17081,Illinois,IL,Jefferson County,0,16795,0.15808,16.795
17083,Illinois,IL,Jersey County,1,10970,0.18004,10.97
17085,Illinois,IL,Jo Daviess County,0,11600,0.20345,11.6
17087,Illinois,IL,Johnson County,0,3780,0.14153,3.78
17089,Illinois,IL,Kane County,1,245200,0.27433,245.2
17091,Illinois,IL,Kankakee County,1,50000,0.1756,50.0
17093,Illinois,IL,Kendall County,1,55800,0.28728000000000004,55.8
17095,Illinois,IL,Knox County,0,22300,0.16457,22.3
17097,Illinois,IL,Lake County,1,335980,0.3339,335.98
17099,Illinois,IL,La Salle County,0,53510,0.17352,53.51
17101,Illinois,IL,Lawrence County,0,5470,0.14351,5.47
17103,Illinois,IL,Lee County,0,16710,0.16727,16.71
17105,Illinois,IL,Livingston County,0,16835,0.12474,16.835
17107,Illinois,IL,Logan County,0,12240,0.16013,12.24
17109,Illinois,IL,McDonough County,0,14975,0.23171999999999998,14.975
17111,Illinois,IL,McHenry County,1,153955,0.30369,153.955
17113,Illinois,IL,McLean County,1,87315,0.29989,87.315
17115,Illinois,IL,Macon County,1,49050,0.20214000000000001,49.05
17117,Illinois,IL,Macoupin County,1,22405,0.16938,22.405
17119,Illinois,IL,Madison County,1,125975,0.23433,125.975
17121,Illinois,IL,Marion County,0,17405,0.14852,17.405
17123,Illinois,IL,Marshall County,1,5820,0.15979000000000002,5.82
17125,Illinois,IL,Mason County,0,6340,0.12460999999999998,6.34
17127,Illinois,IL,Massac County,0,6410,0.12637,6.41
17129,Illinois,IL,Menard County,1,6485,0.18967,6.485
17131,Illinois,IL,Mercer County,1,8170,0.14565,8.17
17133,Illinois,IL,Monroe County,1,16680,0.23890999999999998,16.68
17135,Illinois,IL,Montgomery County,0,11975,0.14447000000000002,11.975
17137,Illinois,IL,Morgan County,0,16805,0.16334,16.805
17139,Illinois,IL,Moultrie County,0,6785,0.15844,6.785
17141,Illinois,IL,Ogle County,0,25570,0.19339,25.57
17143,Illinois,IL,Peoria County,1,85670,0.26229,85.67
17145,Illinois,IL,Perry County,0,8855,0.14625,8.855
17147,Illinois,IL,Piatt County,1,8370,0.21565,8.37
17149,Illinois,IL,Pike County,0,7310,0.1156,7.31
17151,Illinois,IL,Pope County,0,1830,0.0765,1.83
17153,Illinois,IL,Pulaski County,0,2135,0.09836,2.135
17155,Illinois,IL,Putnam County,0,2805,0.16934000000000002,2.805
17157,Illinois,IL,Randolph County,0,14170,0.14608,14.17
17159,Illinois,IL,Richland County,0,7390,0.15223,7.39
17161,Illinois,IL,Rock Island County,1,69380,0.20424,69.38
17163,Illinois,IL,St. Clair County,1,120075,0.22399000000000002,120.075
17165,Illinois,IL,Saline County,0,9925,0.18539,9.925
17167,Illinois,IL,Sangamon County,1,98360,0.25539,98.36
17169,Illinois,IL,Schuyler County,0,3500,0.13285999999999998,3.5
17171,Illinois,IL,Scott County,0,2690,0.1171,2.69
17173,Illinois,IL,Shelby County,0,10060,0.15159,10.06
17175,Illinois,IL,Stark County,1,2690,0.17472000000000001,2.69
17177,Illinois,IL,Stephenson County,0,21980,0.16515,21.98
17179,Illinois,IL,Tazewell County,1,64460,0.21789,64.46
17181,Illinois,IL,Union County,0,7055,0.17505,7.055
17183,Illinois,IL,Vermilion County,1,34065,0.15192,34.065
17185,Illinois,IL,Wabash County,0,5565,0.14196,5.565
17187,Illinois,IL,Warren County,0,8155,0.16860999999999998,8.155
17189,Illinois,IL,Washington County,0,7750,0.16774,7.75
17191,Illinois,IL,Wayne County,0,7645,0.13734000000000002,7.645
17193,Illinois,IL,White County,0,6760,0.14719000000000002,6.76
17195,Illinois,IL,Whiteside County,0,27170,0.16305,27.17
17197,Illinois,IL,Will County,1,322595,0.26129,322.595
17199,Illinois,IL,Williamson County,0,28735,0.20654,28.735
17201,Illinois,IL,Winnebago County,1,133235,0.21019000000000002,133.235
17203,Illinois,IL,Woodford County,1,18950,0.23271999999999998,18.95
18001,Indiana,IN,Adams County,0,15455,0.14590999999999998,15.455
18003,Indiana,IN,Allen County,1,165040,0.24697,165.04
18005,Indiana,IN,Bartholomew County,1,36775,0.26744,36.775
18007,Indiana,IN,Benton County,1,3970,0.15491,3.97
18009,Indiana,IN,Blackford County,0,5320,0.15132,5.32
18011,Indiana,IN,Boone County,1,27075,0.32261999999999996,27.075
18013,Indiana,IN,Brown County,1,7140,0.20728000000000002,7.14
18015,Indiana,IN,Carroll County,1,9375,0.15093,9.375
18017,Indiana,IN,Cass County,0,17415,0.13609000000000002,17.415
18019,Indiana,IN,Clark County,1,53280,0.21086999999999997,53.28
18021,Indiana,IN,Clay County,1,12205,0.16141,12.205
18023,Indiana,IN,Clinton County,0,15145,0.13998,15.145
18025,Indiana,IN,Crawford County,0,4510,0.10532000000000001,4.51
18027,Indiana,IN,Daviess County,0,13950,0.12724000000000002,13.95
18029,Indiana,IN,Dearborn County,1,24310,0.21658000000000002,24.31
18031,Indiana,IN,Decatur County,0,11900,0.17983,11.9
18033,Indiana,IN,DeKalb County,0,19330,0.17407999999999998,19.33
18035,Indiana,IN,Delaware County,1,50645,0.20654,50.645
18037,Indiana,IN,Dubois County,0,21885,0.19351,21.885
18039,Indiana,IN,Elkhart County,1,89770,0.18119000000000002,89.77
18041,Indiana,IN,Fayette County,0,8935,0.12983,8.935
18043,Indiana,IN,Floyd County,1,36845,0.24141999999999997,36.845
18045,Indiana,IN,Fountain County,0,7715,0.13155999999999998,7.715
18047,Indiana,IN,Franklin County,1,10805,0.17631,10.805
18049,Indiana,IN,Fulton County,0,9000,0.13889,9.0
18051,Indiana,IN,Gibson County,1,15765,0.15763,15.765
18053,Indiana,IN,Grant County,0,28860,0.18434,28.86
18055,Indiana,IN,Greene County,1,14620,0.15698,14.62
18057,Indiana,IN,Hamilton County,1,138190,0.41483000000000003,138.19
18059,Indiana,IN,Hancock County,1,33290,0.26795,33.29
18061,Indiana,IN,Harrison County,1,18340,0.1584,18.34
18063,Indiana,IN,Hendricks County,1,70790,0.29234,70.79
18065,Indiana,IN,Henry County,0,19250,0.16883,19.25
18067,Indiana,IN,Howard County,1,34335,0.18567,34.335
18069,Indiana,IN,Huntington County,0,17745,0.16963,17.745
18071,Indiana,IN,Jackson County,0,19565,0.17966,19.565
18073,Indiana,IN,Jasper County,1,15320,0.16514,15.32
18075,Indiana,IN,Jay County,0,9805,0.10912999999999999,9.805
18077,Indiana,IN,Jefferson County,0,14510,0.17436,14.51
18079,Indiana,IN,Jennings County,0,12005,0.12953,12.005
18081,Indiana,IN,Johnson County,1,68830,0.25011,68.83
18083,Indiana,IN,Knox County,0,17375,0.17237,17.375
18085,Indiana,IN,Kosciusko County,0,36925,0.20447,36.925
18087,Indiana,IN,LaGrange County,0,15430,0.11892,15.43
18089,Indiana,IN,Lake County,1,215815,0.19417,215.815
18091,Indiana,IN,LaPorte County,1,48340,0.18494000000000002,48.34
18093,Indiana,IN,Lawrence County,0,19560,0.18507,19.56
18095,Indiana,IN,Madison County,1,55955,0.19918,55.955
18097,Indiana,IN,Marion County,1,426675,0.24156999999999998,426.675
18099,Indiana,IN,Marshall County,0,21800,0.17064000000000001,21.8
18101,Indiana,IN,Martin County,0,4625,0.13514,4.625
18103,Indiana,IN,Miami County,0,15285,0.13575,15.285
18105,Indiana,IN,Monroe County,1,64580,0.33516999999999997,64.58
18107,Indiana,IN,Montgomery County,0,17790,0.17790999999999998,17.79
18109,Indiana,IN,Morgan County,1,31735,0.19474,31.735
18111,Indiana,IN,Newton County,1,6515,0.132,6.515
18113,Indiana,IN,Noble County,0,21495,0.14562,21.495
18115,Indiana,IN,Ohio County,1,3095,0.13086,3.095
18117,Indiana,IN,Orange County,0,8210,0.14982,8.21
18119,Indiana,IN,Owen County,1,9550,0.15969,9.55
18121,Indiana,IN,Parke County,0,6930,0.13853,6.93
18123,Indiana,IN,Perry County,0,8590,0.11001,8.59
18125,Indiana,IN,Pike County,0,5620,0.14590999999999998,5.62
18127,Indiana,IN,Porter County,1,77935,0.23961999999999997,77.935
18129,Indiana,IN,Posey County,1,12835,0.18037,12.835
18131,Indiana,IN,Pulaski County,0,5640,0.14539000000000002,5.64
18133,Indiana,IN,Putnam County,1,15875,0.17543,15.875
18135,Indiana,IN,Randolph County,0,11750,0.13234,11.75
18137,Indiana,IN,Ripley County,0,13440,0.16443,13.44
18139,Indiana,IN,Rush County,0,8035,0.15805999999999998,8.035
18141,Indiana,IN,St. Joseph County,1,121715,0.24220999999999998,121.715
18143,Indiana,IN,Scott County,0,9925,0.1597,9.925
18145,Indiana,IN,Shelby County,1,21735,0.20083,21.735
18147,Indiana,IN,Spencer County,0,10250,0.16195,10.25
18149,Indiana,IN,Starke County,0,9085,0.14419,9.085
18151,Indiana,IN,Steuben County,0,16740,0.22430999999999998,16.74
18153,Indiana,IN,Sullivan County,1,8625,0.13101,8.625
18155,Indiana,IN,Switzerland County,0,4640,0.14009000000000002,4.64
18157,Indiana,IN,Tippecanoe County,1,82845,0.28891,82.845
18159,Indiana,IN,Tipton County,1,7530,0.17264000000000002,7.53
18161,Indiana,IN,Union County,0,3570,0.16105999999999998,3.57
18163,Indiana,IN,Vanderburgh County,1,86580,0.20495,86.58
18165,Indiana,IN,Vermillion County,1,7160,0.12709,7.16
18167,Indiana,IN,Vigo County,1,46815,0.20293,46.815
18169,Indiana,IN,Wabash County,0,14655,0.14705,14.655
18171,Indiana,IN,Warren County,0,3905,0.13572,3.905
18173,Indiana,IN,Warrick County,1,29510,0.26871999999999996,29.51
18175,Indiana,IN,Washington County,1,12390,0.13882,12.39
18177,Indiana,IN,Wayne County,0,29800,0.17332,29.8
18179,Indiana,IN,Wells County,1,13050,0.16935,13.05
18181,Indiana,IN,White County,0,11480,0.17204,11.48
18183,Indiana,IN,Whitley County,1,16070,0.16957,16.07
19001,Iowa,IA,Adair County,0,3970,0.15869,3.97
19003,Iowa,IA,Adams County,0,2025,0.13086,2.025
